income,age,hh_size,employed,assets,loan_amount,credit_score,subsidy,urban,region,default
65823.91440552702,29,5,1,136817.38634719577,5562.882640118004,812.065629857489,0,1,north,0
47644.87658559063,24,1,1,58244.94301691457,24209.91224650082,433.6339351582204,0,1,south,0
51529.77538639099,53,4,1,61027.751043773285,48403.77006844567,317.9845353282453,0,0,north,1
67016.67045361218,36,1,1,150077.49092814766,42025.59763857764,347.39403939365485,0,1,west,0
94365.78875930104,38,4,1,123036.08587983435,11424.403684999172,785.0459832449436,0,0,north,0
77628.60290400457,22,2,0,128659.2465838125,14086.43399291734,722.530620364086,0,1,west,0
42062.02244693359,33,3,0,51878.920200771856,14134.208869176591,594.2226355765546,0,1,west,1
39494.99196246245,61,5,1,64546.77762832329,21118.57636851718,608.8803267857958,0,0,south,0
50494.31815840366,63,1,1,65717.49421248649,30847.53392161043,519.9120981308665,1,0,west,1
66754.48345409984,40,3,1,144706.95679714653,23997.210545191927,539.8603976600139,0,0,east,1
39062.95120017391,42,3,1,83238.34852140912,27575.747234113358,552.3900743726458,1,1,west,1
63694.25669457977,36,2,1,123755.87863988963,24119.52601904199,566.2821776758782,0,1,south,0
98579.15017897521,31,2,0,189722.25024748713,16563.72592631179,808.1428862681795,0,1,north,0
77676.31893223242,68,3,1,145212.1496274204,46650.05676270036,432.4056416399802,0,0,south,0
13856.970646149683,24,3,1,28658.200015507657,19790.612516170135,566.4790528611693,0,1,east,1
76343.47374346179,37,2,1,117643.75328430225,30563.364598087992,604.8523993275783,0,0,north,0
65223.200644978344,47,1,1,45145.297330318965,25259.019144836147,438.1990947431041,0,0,west,0
80010.46311979115,62,1,1,94360.65449897748,37711.77499186234,485.7272173287469,1,0,south,0
75979.9561682445,63,1,1,111127.3638691481,9271.96991053445,717.7930800405355,0,1,south,0
59197.85479385489,63,3,1,129109.0451278998,49314.5069170493,300.0,0,1,west,1
63600.905391635795,32,4,1,149921.83942929044,31393.823835362524,569.644237951719,0,0,east,0
71746.8897004378,31,4,1,44001.63153831097,42200.40237050279,300.0,1,0,east,1
76915.08187561097,61,2,1,187121.67314626236,17516.745930671677,726.4396861729334,0,1,north,0
61280.69113828446,54,5,1,121473.22514872752,10408.085093854224,684.8794645994066,1,1,west,0
61399.5724506549,53,4,0,78618.07335471085,29640.482731253007,511.1913021925989,0,1,north,0
44668.95303157605,49,3,1,100442.2635798899,33159.93424637108,577.4860441351367,1,1,west,1
57094.128709750345,22,2,1,127004.79261853243,9105.104339113685,690.9013600086954,0,1,west,0
86029.11539564279,25,2,1,96005.63683559743,34076.22450967436,507.432499918881,0,1,west,1
90192.65262949844,24,4,1,203269.4954922604,17056.278442802115,698.6817373952632,0,1,south,0
82822.05628630501,61,2,1,50846.76469254806,15125.053126236015,673.8913343301069,0,0,east,0
15687.205557208676,50,2,1,23799.317839033225,43025.489004337884,313.1955155976701,0,0,south,0
101754.87784363213,65,4,1,72294.35577070828,6754.4452049949705,838.4098844894977,0,0,east,0
50030.9537954745,37,4,1,85261.35052932632,12781.757315769231,678.4256435656847,0,0,south,0
43155.67781802601,30,2,1,59401.811445274936,33318.16756749833,440.2312132724571,0,0,west,1
18044.38833698087,51,1,1,29374.344893209047,47002.14476973645,300.0,1,0,west,1
39486.8637737245,60,1,1,35834.81697130751,46457.72011886358,300.0,0,0,west,1
40977.85743866957,34,5,1,84617.32061903845,18163.3959163533,633.0317885496577,0,0,north,0
59123.23705136408,22,3,1,125603.5635959659,41242.551338226534,481.20331520615025,0,1,east,0
77402.77947312596,29,1,0,68802.7570970774,24541.566930380224,642.2884342519307,1,0,east,0
66403.8491034646,35,2,1,66523.93626678147,16018.229715273912,657.6236286689834,0,1,east,0
43034.12674446359,40,1,1,22668.55774954977,20135.876598293395,481.4592993111224,0,0,west,0
63164.32006558494,24,5,1,111334.7927416685,20971.43286725356,741.7426220808164,1,1,east,0
101620.85891496969,23,2,0,106267.08474260842,10476.476081408942,794.8724006468384,0,0,south,0
28859.45058702668,38,3,1,18831.181242533145,45236.971242431326,371.8531700932914,0,1,east,1
55873.891712707446,57,5,1,46588.03799529319,30535.828463558868,456.42319111683946,0,1,west,0
101451.58000759088,53,4,0,183830.93088767468,39227.71801899012,472.4144229372017,0,0,west,0
47377.995008138256,34,4,1,29877.665148275326,19951.291636586517,541.832625945037,0,1,west,0
22271.2434373339,36,3,1,13649.914137618638,32695.67918167971,368.9180998170797,0,0,south,1
20445.911584835347,54,2,0,30753.1083977751,20255.91817691041,437.9628003078652,0,0,east,1
86144.83387010262,56,5,1,45573.105189969385,13949.669209028576,685.9095366714741,1,1,north,0
41301.5076307666,43,1,1,45912.32624530557,11687.473788171568,625.4600732189166,1,1,east,0
39204.80943561194,44,1,1,61011.74065277268,10749.40477783293,666.6946477312968,0,1,south,0
54015.262249751635,64,1,1,90961.6182193978,9159.323277508001,745.3763752828563,1,1,north,0
88094.20436598378,33,3,1,143448.62944809988,20382.008957955994,725.196925510711,0,1,south,0
62558.56324638127,60,5,1,77832.84122555885,32203.162139695738,482.4425174146132,0,1,west,0
37834.87878285461,47,3,1,64087.97256142873,36897.924961742465,408.11348046230114,0,1,south,0
83792.19518533058,32,5,1,203060.04030393442,24324.750657327528,633.7112345498344,0,1,west,0
67367.13797459101,38,3,1,67111.63702888037,40859.69478462854,431.1251376702998,0,0,west,0
49113.982905488854,30,1,1,57010.92279901018,15905.267331353538,660.8617987264573,0,1,west,0
95865.39585002373,23,5,1,157297.6358348726,42548.50568321562,508.5847729875611,0,1,south,0
55588.11777566129,26,2,1,42762.85988148472,48192.24998366232,385.90226147509077,0,1,west,1
71058.15333087933,37,2,1,84429.91334688968,35922.045356347444,424.7380511276533,1,1,north,0
58830.743503748774,65,5,1,48072.751832144015,45845.18019635772,427.95478877233404,0,0,west,0
50065.209806234474,61,4,1,48377.53738319273,9958.803094226289,850.0,0,0,north,0
95843.80928031984,34,4,1,89897.40241541828,32631.13171174317,509.51385724552347,1,1,north,1
73519.56572554195,48,4,1,56759.26735859407,16495.51466303535,646.4538307662721,0,1,west,0
56466.197315396785,46,4,1,66575.18037683079,17807.405013981544,614.0900295475448,0,1,south,0
20039.075011103756,42,4,1,17784.173094032034,12225.333110925185,573.9242209812493,0,1,north,1
50477.85366788837,59,5,1,84090.75178540377,32402.03434799788,407.2531212985167,0,0,east,0
52302.9097019647,64,1,0,122375.91104369167,23176.416962212756,631.6038080956064,0,0,west,0
25887.73790512292,57,2,1,49135.542975575794,45699.56009295417,340.9627045426656,0,1,east,0
53661.345544562995,32,4,1,92351.27639118489,27793.212112248086,439.3379463058505,0,1,south,1
93944.42966182248,50,4,1,111474.405800031,40412.00399368153,452.1671295382037,0,1,east,0
44225.89820761052,53,2,1,55495.79749808953,6959.449351626237,571.0676802765993,1,0,east,0
100398.85142184558,44,5,1,207114.18411248355,16467.940143701613,759.185141820194,0,1,east,0
35123.31648868887,60,4,1,23061.50904032076,9018.406126213533,581.0568844389219,0,1,west,0
31627.417243484462,42,1,1,32184.259886440683,30331.01952738291,409.3439006859326,1,0,north,1
45212.482062037576,28,1,1,108436.4171636798,23834.611409919642,536.5256972137546,0,1,west,0
52485.95700846569,33,5,1,125304.68515943059,32712.50533867976,493.64321017768526,0,1,west,1
74348.1474640512,29,3,0,180090.19810425982,34874.42254399145,495.254029526888,0,0,east,0
39949.0287459992,59,2,1,23622.902890022506,34193.8258327783,437.3001067922046,0,0,east,0
68303.06152773702,67,1,1,158105.86524384547,38535.82652390482,448.199302300254,0,1,east,1
67204.39820755733,44,2,1,50267.43562964589,9010.018020990346,718.6828388583564,0,1,south,0
48617.937640396034,29,4,1,33530.51947709019,48587.46582152591,313.68929968245436,1,0,west,1
30890.514388110758,29,1,0,71547.13662263942,13396.929941092883,652.2870985669529,0,1,west,0
50411.232800461454,67,2,1,30558.747454612538,46112.00969178983,317.89762244209976,0,0,south,0
39407.95962386932,29,2,1,36376.60975441653,32862.31926310784,442.58401694574536,0,1,east,1
29263.2187453345,59,4,1,32510.42133265029,8553.764261513576,637.2596066608289,1,1,west,1
39674.35497274561,26,3,1,90421.55973049787,41329.41625375655,331.1813330065134,0,0,east,0
63379.374382534486,66,4,1,115429.50138197636,18055.140602510794,610.8196030614719,0,0,east,0
90155.60038306887,44,4,1,61160.365323987826,34857.15512290488,433.5754699864922,1,0,north,1
32135.741350896977,22,3,1,48225.5221584354,20843.829677792666,501.0006357949553,0,1,south,1
77825.74426994019,38,4,1,97080.46391016367,33173.2710026728,447.35569022853576,1,1,south,1
53213.68335358368,50,1,1,42188.462942095386,49187.75735886017,300.0,0,1,north,0
59577.60162112476,46,3,1,44888.90845216094,31067.799938998916,515.335469969327,0,0,north,0
64991.56860598048,27,2,1,73719.27522532037,33041.96198449361,477.1887140003525,0,0,north,1
47633.57773454433,43,2,0,53320.14015788377,37221.18899063881,343.49870048501,0,1,north,0
68804.51115179298,49,2,0,123952.44386778165,12073.52475322686,746.1689158604196,1,1,west,0
70380.18304854767,56,4,0,174053.62150171952,24711.956980503644,573.4806065170688,0,0,south,1
31338.889246703566,39,4,1,74283.73081627906,38334.729361576916,416.1793318472289,0,1,south,0
31791.766937838405,28,3,0,44660.73504536297,44288.13260578756,300.0,1,0,south,1
48137.554055041604,22,5,1,46684.66999739641,12660.479083410315,630.6128235293779,0,1,south,0
31162.797579020284,52,5,1,28159.699467517657,42702.908011122665,330.5709556763446,1,1,east,1
115577.59033083564,62,3,1,217928.45031727286,47023.18744226326,581.076270731298,0,0,north,0
67242.19921813422,24,4,1,146834.61805529724,15642.472603191056,678.9271739143633,0,0,north,0
64317.53926025717,48,1,1,151980.6745201411,23144.085788300632,604.9503713479886,0,1,east,0
77937.56493231913,46,5,1,105259.90174916666,8175.683076654197,779.8870663471303,0,0,south,0
73378.52026099939,37,4,1,69886.19806688702,32255.459030989896,567.4783076271963,1,0,west,1
90781.61335068766,60,4,1,128057.03814413385,36188.70563483527,559.5097583696895,1,0,west,1
32365.271751777724,54,4,1,52106.503092966246,23275.558231537783,502.318356009491,0,1,east,1
41039.94694708525,58,5,1,28375.569940333404,40750.36854934925,318.7620930049185,0,1,north,0
70020.16455402509,32,3,0,126950.00816274695,38544.5357549936,311.92506369035027,0,0,west,1
43449.88510044283,51,3,1,74042.77912890248,25241.03284639869,609.1613253252335,0,1,north,0
68062.38810838283,67,2,1,45690.50400314834,37662.72799629593,455.83101407779986,0,0,west,1
114145.95616934149,39,3,1,79678.40686360371,22625.39668965779,648.655898109094,0,1,west,0
71978.2321126802,39,5,0,141464.6036331696,29405.32346194989,548.9750346818489,0,1,north,0
47594.63019086771,26,4,1,81340.40234458125,24312.3501538337,571.3905668162682,0,1,west,0
19521.11520063998,64,5,1,43014.17359651698,25036.878125488653,331.4121398151691,0,1,west,0
101440.73266319965,50,1,1,226688.39286634463,32736.24014187965,613.1181552409537,1,1,south,0
71175.45840578288,62,2,1,155537.71218944865,41204.08325273633,551.671150993965,1,0,south,1
54634.921197253214,24,4,1,27685.671024897194,22122.721220783413,501.6325632711795,0,1,north,0
46247.058981869275,40,4,1,29297.551161339106,46951.19834898163,300.0,0,1,east,0
33901.16796015833,54,4,1,34814.97828171022,41535.3028715864,300.0,0,0,west,1
30045.896067738053,67,3,1,69244.35613722651,34736.85714030773,426.5472317058677,0,0,south,0
67644.02904337231,59,3,1,61775.65081118349,40803.67114147896,446.8281136283729,0,0,north,1
57853.82184168382,60,5,1,79363.9171533962,24259.488247451864,558.4458355409969,1,1,north,0
47657.158388842676,25,3,1,42030.62586974796,7701.024929265316,640.6605022932449,0,1,south,0
49790.138273465804,35,2,1,77488.39625302392,9699.767476760571,652.0002083216239,0,1,west,0
61278.77946083343,60,5,1,59047.106732942615,21161.029739746577,629.6191502106482,0,0,north,0
79291.72414904753,57,3,1,109976.16964704612,8676.782890646378,759.8690483251025,1,1,east,0
56950.39881129836,30,1,0,120117.8233489904,24521.94260375125,506.18776379775494,0,0,north,0
77095.46425160639,28,4,1,78568.1793589194,39194.81617725913,515.081946283664,0,1,south,0
49022.23955056674,53,3,1,26309.407160554652,6896.58631473303,700.8155307768634,0,1,north,0
63558.681899597446,57,1,1,69134.19313320925,8080.0831075519145,717.2615109731927,0,1,south,0
59394.74172887122,50,2,0,107794.29894840406,40775.14085581753,460.30260043852945,0,0,east,0
70914.15170757374,44,4,1,162920.74447870228,30400.413139676923,564.6073091541201,0,1,west,0
75982.64066150216,44,5,1,133040.7132995743,21430.1050587988,571.9821691832967,0,1,west,1
42798.93309990254,42,3,1,99267.46424315416,25598.986499046438,522.1122301050599,1,1,west,0
53425.32194343344,43,5,1,125106.1695112589,42688.93234433332,436.1441104673686,1,0,east,1
63094.28805317462,40,1,1,68925.16461688829,38535.916379178525,413.0710843992367,1,0,north,1
54346.61185720545,52,1,1,117359.37986971521,44823.10102719525,300.0,1,1,south,1
81130.44789244118,29,1,1,202340.43361335195,43761.53650809692,504.4562743060227,1,0,north,1
80587.47964478612,66,1,1,120087.81584017436,41997.74843627548,498.4483502855456,0,0,east,1
64601.787956523665,42,5,1,89734.63756611155,40544.08200167428,470.7066560258009,0,1,south,0
50742.221219352556,25,3,1,111251.11661123503,43574.90767601843,417.7094015665807,0,0,south,1
88336.21121892697,33,2,1,88240.628808337,9682.011345928524,700.2278379971713,0,0,east,0
102083.65088036715,40,3,1,139664.03746495987,18351.030554183577,741.4669183122609,0,1,south,0
49385.86104116058,33,5,1,93157.2760953551,44608.01297920038,328.7027214797792,0,0,south,0
65535.8098739268,21,2,1,72377.31152566586,34890.21612742731,379.48010770741274,0,0,north,0
54638.0578056142,48,3,1,114478.12998397503,13256.925048658903,733.8302040414972,0,0,north,0
39289.53409011281,47,5,1,58940.204440897905,29634.10433356218,451.6723327495887,0,1,north,1
89747.64616685198,33,2,1,58802.38507448811,18137.873393859092,765.6949139160871,0,1,north,0
66292.69237798997,42,1,1,150368.87933317668,44232.263317368,390.26354456763426,0,0,east,0
29557.598844366177,69,4,1,39760.626431614255,35678.34629159767,331.29699394157495,0,1,north,0
18407.337454119588,38,1,1,41467.95316054999,12580.903929215472,562.1237741611329,0,1,west,0
25806.248781993978,56,5,1,34347.84790425428,32378.512887051147,488.6592451209381,0,1,north,1
64247.93792602592,34,1,1,124190.82564725465,41184.99398710512,407.3649649077085,0,1,west,1
62639.2346137712,58,3,1,48315.338955192645,10318.062258255588,711.6574202762124,0,1,east,0
42463.9663676893,44,2,1,84976.455488415,33345.62003569066,436.6016608665363,0,1,south,1
58715.9729327327,64,4,1,133864.855639986,18130.818817114283,641.4067842852777,0,1,north,0
56501.39702569371,30,4,1,121310.37279787242,22866.33671515302,526.4555436839483,0,1,west,0
88903.7012948652,33,5,1,139804.69325686528,38213.86935913187,491.9132925394574,0,1,north,1
67737.08328913568,60,1,1,141639.6605475134,45679.19393776625,341.51915266451766,0,0,west,0
57152.559486855695,50,1,1,115028.27932491955,38740.49948823276,409.1600247946706,1,0,west,0
74483.04327521959,37,1,1,79854.24826766012,12449.405080574697,640.2989203945873,0,1,north,0
86058.33642179272,44,2,1,146281.50581827835,6058.978542631292,816.2454548563393,0,1,south,0
51711.97508028065,43,5,1,35546.09247388926,40040.754444671205,389.457241614182,0,0,south,1
60032.57689139547,62,5,1,35829.372271411215,45549.909210022444,374.8222702140541,0,0,east,0
32345.672435712204,24,2,1,23431.012702925826,28053.72655021678,460.6380945063833,0,0,west,1
43811.37475652119,58,3,1,93459.23961567588,13599.413170170032,672.6561411869436,0,0,north,0
62309.51890830955,66,1,1,32709.617948878204,26841.875531470916,577.2696989277997,1,0,west,0
23809.46885471148,22,3,1,50216.56595722514,32178.708508723765,530.3921414163881,0,1,east,1
55472.62804811853,44,3,1,41871.90110867217,47343.22368096967,300.0,0,1,north,0
44153.743569870385,30,5,1,70009.77678797861,16340.762809394884,551.0699398037657,0,0,north,0
54415.21752290196,36,4,1,36123.38451797999,9051.36634848896,714.5585498628396,0,1,east,0
84877.54507272349,25,2,0,173072.73811934458,32317.770365592893,424.26212063267394,0,0,east,0
64494.21478604054,52,3,1,38514.30030149697,6197.324078357838,755.3484402273642,0,0,north,0
58194.16733425037,28,1,1,109606.57396993789,49917.286985651735,300.0,0,1,east,0
79420.43897620279,34,5,1,179602.75178566392,5792.328910032497,832.9652356927488,0,1,east,0
93344.11629380411,65,4,1,194480.54087285177,15723.859193581231,796.9877316032636,0,1,west,0
47107.1312630684,61,3,1,57534.069557974224,8686.666452333971,638.8686801244803,0,1,east,0
39960.901341834964,33,2,1,93973.75838831965,35920.56111816328,353.76691532598915,0,0,south,0
58481.605210617534,61,2,1,140552.47299845936,18201.830354118036,610.0470706369128,0,1,west,0
39068.31188412102,36,5,1,85299.87965759901,5181.096605156266,728.6467358399459,1,1,west,1
52568.25811396696,43,2,1,41195.74154549027,13188.28046265573,599.7472505939546,0,1,east,0
61647.685090648774,39,3,0,139119.98091386913,18034.106764334618,655.8801019568886,0,0,east,0
63535.365056483824,57,2,1,50063.92110936505,7732.858746973909,670.173819776939,1,0,west,0
87571.99045196782,56,3,1,67655.4490187668,48426.631224663615,370.1715092656278,0,0,east,0
54719.6014500436,42,3,1,124196.28506572786,36570.0361962414,434.8526652483082,0,0,west,0
33487.001587731436,48,4,1,77715.94197988503,42072.77960525551,327.13210571668753,0,1,east,0
39277.4994557404,58,1,1,45911.85359855483,33653.27513147514,436.7646940211359,1,0,north,1
36472.19467558981,67,5,1,63303.432083781845,18139.391241818725,476.8477791378716,0,0,west,1
